,Year,Month,Day,Hour,Minute,GHI,Cloud Type,Surface Albedo
1305,2020,2,24,9,0,441,3,0.16
1306,2020,2,24,10,0,650,3,0.16
1307,2020,2,24,11,0,920,0,0.16
1308,2020,2,24,12,0,950,3,0.16
1309,2020,2,24,13,0,522,3,0.16
1310,2020,2,24,14,0,859,7,0.16
1311,2020,2,24,15,0,199,8,0.16
1312,2020,2,24,16,0,96,6,0.16
1313,2020,2,24,17,0,30,6,0.16
1314,2020,2,24,18,0,17,4,0.16
1327,2020,2,25,7,0,42,7,0.16
1328,2020,2,25,8,0,110,4,0.16
1329,2020,2,25,9,0,263,4,0.16
1330,2020,2,25,10,0,456,4,0.16
1331,2020,2,25,11,0,728,7,0.16
1332,2020,2,25,12,0,610,7,0.16
1333,2020,2,25,13,0,445,3,0.16
1334,2020,2,25,14,0,849,1,0.16
1335,2020,2,25,15,0,104,6,0.16
1336,2020,2,25,16,0,293,8,0.16
1337,2020,2,25,17,0,208,8,0.16
1338,2020,2,25,18,0,31,7,0.16
1351,2020,2,26,7,0,31,6,0.16
1352,2020,2,26,8,0,88,6,0.16
1353,2020,2,26,9,0,124,8,0.16
1354,2020,2,26,10,0,191,4,0.16
1355,2020,2,26,11,0,583,7,0.16
1356,2020,2,26,12,0,654,7,0.16
1357,2020,2,26,13,0,521,7,0.16
1358,2020,2,26,14,0,496,7,0.16
1359,2020,2,26,15,0,175,4,0.16
1360,2020,2,26,16,0,50,4,0.16
1361,2020,2,26,17,0,28,4,0.16
1362,2020,2,26,18,0,24,3,0.16
1375,2020,2,27,7,0,110,1,0.16
1376,2020,2,27,8,0,228,3,0.16
1377,2020,2,27,9,0,280,3,0.16
1378,2020,2,27,10,0,767,0,0.16
1379,2020,2,27,11,0,904,0,0.16
1380,2020,2,27,12,0,877,2,0.16
1381,2020,2,27,13,0,878,2,0.16
1382,2020,2,27,14,0,313,3,0.16
1383,2020,2,27,15,0,259,3,0.16
1384,2020,2,27,16,0,483,0,0.16
1385,2020,2,27,17,0,239,1,0.16
1386,2020,2,27,18,0,28,1,0.16
1399,2020,2,28,7,0,43,7,0.16
1400,2020,2,28,8,0,90,4,0.16
1401,2020,2,28,9,0,186,4,0.16
1402,2020,2,28,10,0,622,3,0.16
1403,2020,2,28,11,0,934,0,0.16
1404,2020,2,28,12,0,907,3,0.16
1405,2020,2,28,13,0,719,4,0.16
1406,2020,2,28,14,0,757,3,0.16
1407,2020,2,28,15,0,712,1,0.16
1408,2020,2,28,16,0,249,3,0.16
1409,2020,2,28,17,0,185,3,0.16
1410,2020,2,28,18,0,31,8,0.16
1423,2020,2,29,7,0,108,0,0.16
1424,2020,2,29,8,0,207,3,0.16
1425,2020,2,29,9,0,603,3,0.16
1426,2020,2,29,10,0,782,0,0.16
1427,2020,2,29,11,0,926,1,0.16
1428,2020,2,29,12,0,948,3,0.16
1429,2020,2,29,13,0,895,3,0.16
1430,2020,2,29,14,0,596,3,0.16
1431,2020,2,29,15,0,696,0,0.16
1432,2020,2,29,16,0,477,0,0.16
1433,2020,2,29,17,0,10,4,0.16
1434,2020,2,29,18,0,15,4,0.16
1447,2020,3,1,7,0,111,0,0.16
1448,2020,3,1,8,0,358,0,0.16
1449,2020,3,1,9,0,379,3,0.16
1450,2020,3,1,10,0,745,3,0.16
1451,2020,3,1,11,0,535,3,0.16
1452,2020,3,1,12,0,939,3,0.16
1453,2020,3,1,13,0,921,3,0.16
1454,2020,3,1,14,0,736,7,0.16
1455,2020,3,1,15,0,614,7,0.16
1456,2020,3,1,16,0,298,3,0.16
1457,2020,3,1,17,0,5,6,0.16
1458,2020,3,1,18,0,21,8,0.16
1471,2020,3,2,7,0,109,0,0.16
1472,2020,3,2,8,0,198,3,0.16
1473,2020,3,2,9,0,441,3,0.16
1474,2020,3,2,10,0,792,0,0.16
1475,2020,3,2,11,0,655,3,0.16
1476,2020,3,2,12,0,893,3,0.16
1477,2020,3,2,13,0,751,3,0.16
1478,2020,3,2,14,0,575,3,0.16
1479,2020,3,2,15,0,596,3,0.16
1480,2020,3,2,16,0,482,0,0.16
1481,2020,3,2,17,0,238,1,0.16
1482,2020,3,2,18,0,15,6,0.16
1495,2020,3,3,7,0,110,0,0.17
1496,2020,3,3,8,0,24,3,0.17
1497,2020,3,3,9,0,274,3,0.17
1498,2020,3,3,10,0,778,0,0.17
1499,2020,3,3,11,0,901,7,0.17
1500,2020,3,3,12,0,950,3,0.17
1501,2020,3,3,13,0,966,1,0.17
1502,2020,3,3,14,0,864,0,0.17
1503,2020,3,3,15,0,605,3,0.17
1504,2020,3,3,16,0,474,0,0.17
1505,2020,3,3,17,0,231,1,0.17
1506,2020,3,3,18,0,10,3,0.17
1519,2020,3,4,7,0,99,0,0.17
1520,2020,3,4,8,0,339,0,0.17
1521,2020,3,4,9,0,579,0,0.17
1522,2020,3,4,10,0,788,0,0.17
1523,2020,3,4,11,0,928,0,0.17
1524,2020,3,4,12,0,959,3,0.17
1525,2020,3,4,13,0,985,0,0.17
1526,2020,3,4,14,0,888,0,0.17
1527,2020,3,4,15,0,717,3,0.17
1528,2020,3,4,16,0,333,3,0.17
1529,2020,3,4,17,0,244,1,0.17
1530,2020,3,4,18,0,27,1,0.17
1543,2020,3,5,7,0,107,1,0.17
1544,2020,3,5,8,0,348,0,0.17
1545,2020,3,5,9,0,592,0,0.17
1546,2020,3,5,10,0,804,0,0.17
1547,2020,3,5,11,0,943,0,0.17
1548,2020,3,5,12,0,1005,0,0.17
1549,2020,3,5,13,0,945,3,0.17
1550,2020,3,5,14,0,404,3,0.17
1551,2020,3,5,15,0,710,0,0.17
1552,2020,3,5,16,0,482,0,0.17
1553,2020,3,5,17,0,235,0,0.17
1554,2020,3,5,18,0,21,0,0.17
1567,2020,3,6,7,0,63,7,0.17
1568,2020,3,6,8,0,181,7,0.17
1569,2020,3,6,9,0,302,7,0.17
1570,2020,3,6,10,0,580,7,0.17
1571,2020,3,6,11,0,926,3,0.17
1572,2020,3,6,12,0,973,3,0.17
1573,2020,3,6,13,0,808,7,0.17
1574,2020,3,6,14,0,701,7,0.17
1575,2020,3,6,15,0,692,3,0.17
1576,2020,3,6,16,0,474,1,0.17
1577,2020,3,6,17,0,28,6,0.17
1578,2020,3,6,18,0,14,4,0.17
1591,2020,3,7,7,0,84,3,0.17
1592,2020,3,7,8,0,88,4,0.17
1593,2020,3,7,9,0,491,3,0.17
1594,2020,3,7,10,0,602,3,0.17
1595,2020,3,7,11,0,473,3,0.17
1596,2020,3,7,12,0,444,4,0.17
1597,2020,3,7,13,0,751,3,0.17
1598,2020,3,7,14,0,42,8,0.17
1599,2020,3,7,15,0,129,4,0.17
1600,2020,3,7,16,0,262,4,0.17
1601,2020,3,7,17,0,54,4,0.17
1602,2020,3,7,18,0,15,4,0.17
1615,2020,3,8,7,0,113,0,0.17
1616,2020,3,8,8,0,121,3,0.17
1617,2020,3,8,9,0,299,3,0.17
1618,2020,3,8,10,0,605,3,0.17
1619,2020,3,8,11,0,911,0,0.17
1620,2020,3,8,12,0,968,0,0.17
1621,2020,3,8,13,0,954,0,0.17
1622,2020,3,8,14,0,719,3,0.17
1623,2020,3,8,15,0,403,3,0.17
1624,2020,3,8,16,0,461,0,0.17
1625,2020,3,8,17,0,217,0,0.17
1626,2020,3,8,18,0,14,0,0.17
1639,2020,3,9,7,0,95,0,0.17
1640,2020,3,9,8,0,89,3,0.17
1641,2020,3,9,9,0,197,4,0.17
1642,2020,3,9,10,0,773,0,0.17
1643,2020,3,9,11,0,915,0,0.17
1644,2020,3,9,12,0,927,3,0.17
1645,2020,3,9,13,0,785,3,0.17
1646,2020,3,9,14,0,865,1,0.17
1647,2020,3,9,15,0,425,3,0.17
1648,2020,3,9,16,0,37,8,0.17
1649,2020,3,9,17,0,231,7,0.17
1650,2020,3,9,18,0,23,3,0.17
1663,2020,3,10,7,0,59,7,0.17
1664,2020,3,10,8,0,86,6,0.17
1665,2020,3,10,9,0,447,3,0.17
1666,2020,3,10,10,0,641,3,0.17
1667,2020,3,10,11,0,642,3,0.17
1668,2020,3,10,12,0,1003,0,0.17
1669,2020,3,10,13,0,988,0,0.17
1670,2020,3,10,14,0,889,0,0.17
1671,2020,3,10,15,0,625,4,0.17
1672,2020,3,10,16,0,25,8,0.17
1673,2020,3,10,17,0,45,8,0.17
1674,2020,3,10,18,0,15,3,0.17
1687,2020,3,11,7,0,97,4,0.17
1688,2020,3,11,8,0,121,7,0.17
1689,2020,3,11,9,0,63,3,0.17
1690,2020,3,11,10,0,808,1,0.17
1691,2020,3,11,11,0,944,0,0.17
1692,2020,3,11,12,0,1002,1,0.17
1693,2020,3,11,13,0,593,3,0.17
1694,2020,3,11,14,0,186,3,0.17
1695,2020,3,11,15,0,576,3,0.17
1696,2020,3,11,16,0,281,3,0.17
1697,2020,3,11,17,0,149,3,0.17
1698,2020,3,11,18,0,7,3,0.17
1711,2020,3,12,7,0,60,3,0.17
1712,2020,3,12,8,0,98,4,0.17
1713,2020,3,12,9,0,163,3,0.17
1714,2020,3,12,10,0,589,4,0.17
1715,2020,3,12,11,0,591,3,0.17
1716,2020,3,12,12,0,840,3,0.17
1717,2020,3,12,13,0,866,3,0.17
1718,2020,3,12,14,0,605,3,0.17
1719,2020,3,12,15,0,703,0,0.17
1720,2020,3,12,16,0,175,8,0.17
1721,2020,3,12,17,0,233,0,0.17
1722,2020,3,12,18,0,15,3,0.17
1735,2020,3,13,7,0,62,7,0.17
1736,2020,3,13,8,0,62,8,0.17
1737,2020,3,13,9,0,16,8,0.17
1738,2020,3,13,10,0,309,8,0.17
1739,2020,3,13,11,0,522,4,0.17
1740,2020,3,13,12,0,640,4,0.17
1741,2020,3,13,13,0,992,1,0.17
1742,2020,3,13,14,0,519,8,0.17
1743,2020,3,13,15,0,389,7,0.17
1744,2020,3,13,16,0,486,0,0.17
1745,2020,3,13,17,0,236,1,0.17
1746,2020,3,13,18,0,26,0,0.17
1759,2020,3,14,7,0,47,4,0.17
1760,2020,3,14,8,0,16,4,0.17
1761,2020,3,14,9,0,149,7,0.17
1762,2020,3,14,10,0,122,8,0.17
1763,2020,3,14,11,0,750,4,0.17
1764,2020,3,14,12,0,872,7,0.17
1765,2020,3,14,13,0,762,7,0.17
1766,2020,3,14,14,0,805,2,0.17
1767,2020,3,14,15,0,461,3,0.17
1768,2020,3,14,16,0,344,3,0.17
1769,2020,3,14,17,0,23,3,0.17
1770,2020,3,14,18,0,19,3,0.17
1783,2020,3,15,7,0,129,0,0.17
1784,2020,3,15,8,0,177,3,0.17
1785,2020,3,15,9,0,447,3,0.17
1786,2020,3,15,10,0,414,3,0.17
1787,2020,3,15,11,0,455,3,0.17
1788,2020,3,15,12,0,927,3,0.17
1789,2020,3,15,13,0,959,3,0.17
1790,2020,3,15,14,0,448,3,0.17
1791,2020,3,15,15,0,464,3,0.17
1792,2020,3,15,16,0,44,4,0.17
1793,2020,3,15,17,0,130,3,0.17
1794,2020,3,15,18,0,12,4,0.17
1807,2020,3,16,7,0,45,4,0.17
1808,2020,3,16,8,0,355,7,0.17
1809,2020,3,16,9,0,242,7,0.17
1810,2020,3,16,10,0,697,7,0.17
1811,2020,3,16,11,0,440,4,0.17
1812,2020,3,16,12,0,692,7,0.17
1813,2020,3,16,13,0,532,8,0.17
1814,2020,3,16,14,0,428,7,0.17
1815,2020,3,16,15,0,153,7,0.17
1816,2020,3,16,16,0,185,4,0.17
1817,2020,3,16,17,0,30,4,0.17
1818,2020,3,16,18,0,12,4,0.17
1831,2020,3,17,7,0,132,0,0.17
1832,2020,3,17,8,0,195,3,0.17
1833,2020,3,17,9,0,517,3,0.17
1834,2020,3,17,10,0,365,3,0.17
1835,2020,3,17,11,0,896,3,0.17
1836,2020,3,17,12,0,538,3,0.17
1837,2020,3,17,13,0,871,3,0.17
1838,2020,3,17,14,0,564,3,0.17
1839,2020,3,17,15,0,531,3,0.17
1840,2020,3,17,16,0,472,0,0.17
1841,2020,3,17,17,0,232,0,0.17
1842,2020,3,17,18,0,23,7,0.17
1855,2020,3,18,7,0,65,4,0.17
1856,2020,3,18,8,0,284,3,0.17
1857,2020,3,18,9,0,645,0,0.17
1858,2020,3,18,10,0,787,0,0.17
1859,2020,3,18,11,0,932,0,0.17
1860,2020,3,18,12,0,967,3,0.17
1861,2020,3,18,13,0,930,3,0.17
1862,2020,3,18,14,0,571,3,0.17
1863,2020,3,18,15,0,698,1,0.17
1864,2020,3,18,16,0,473,0,0.17
1865,2020,3,18,17,0,228,0,0.17
1866,2020,3,18,18,0,17,3,0.17
1879,2020,3,19,7,0,95,4,0.17
1880,2020,3,19,8,0,107,3,0.17
1881,2020,3,19,9,0,593,0,0.17
1882,2020,3,19,10,0,763,1,0.17
1883,2020,3,19,11,0,898,3,0.17
1884,2020,3,19,12,0,603,3,0.17
1885,2020,3,19,13,0,402,3,0.17
1886,2020,3,19,14,0,848,1,0.17
1887,2020,3,19,15,0,682,0,0.17
1888,2020,3,19,16,0,462,0,0.17
1889,2020,3,19,17,0,219,0,0.17
1890,2020,3,19,18,0,15,0,0.17
1903,2020,3,20,7,0,75,3,0.17
1904,2020,3,20,8,0,219,3,0.17
1905,2020,3,20,9,0,497,4,0.17
1906,2020,3,20,10,0,262,4,0.17
1907,2020,3,20,11,0,521,7,0.17
1908,2020,3,20,12,0,359,4,0.17
1909,2020,3,20,13,0,415,4,0.17
1910,2020,3,20,14,0,736,3,0.17
1911,2020,3,20,15,0,450,4,0.17
1912,2020,3,20,16,0,193,4,0.17
1913,2020,3,20,17,0,250,7,0.17
1914,2020,3,20,18,0,29,1,0.17
1927,2020,3,21,7,0,150,0,0.17
1928,2020,3,21,8,0,412,0,0.17
1929,2020,3,21,9,0,662,0,0.17
1930,2020,3,21,10,0,869,0,0.17
1931,2020,3,21,11,0,1009,0,0.17
1932,2020,3,21,12,0,1006,2,0.17
1933,2020,3,21,13,0,988,2,0.17
1934,2020,3,21,14,0,190,4,0.17
1935,2020,3,21,15,0,169,4,0.17
1936,2020,3,21,16,0,519,0,0.17
1937,2020,3,21,17,0,259,0,0.17
1938,2020,3,21,18,0,30,0,0.17
1951,2020,3,22,7,0,161,0,0.17
1952,2020,3,22,8,0,426,0,0.17
1953,2020,3,22,9,0,678,0,0.17
1954,2020,3,22,10,0,876,0,0.17
1955,2020,3,22,11,0,1007,0,0.17
1956,2020,3,22,12,0,1060,0,0.17
1957,2020,3,22,13,0,1018,0,0.17
1958,2020,3,22,14,0,911,0,0.17
1959,2020,3,22,15,0,734,1,0.17
1960,2020,3,22,16,0,504,0,0.17
1961,2020,3,22,17,0,247,0,0.17
1962,2020,3,22,18,0,26,0,0.17
1975,2020,3,23,7,0,139,0,0.17
1976,2020,3,23,8,0,385,0,0.17
1977,2020,3,23,9,0,620,0,0.17
1978,2020,3,23,10,0,788,0,0.17
1979,2020,3,23,11,0,916,0,0.17
1980,2020,3,23,12,0,973,0,0.17
1981,2020,3,23,13,0,947,0,0.17
1982,2020,3,23,14,0,767,7,0.17
1983,2020,3,23,15,0,307,4,0.17
1984,2020,3,23,16,0,269,4,0.17
1985,2020,3,23,17,0,203,7,0.17
1986,2020,3,23,18,0,12,7,0.17
1999,2020,3,24,7,0,81,7,0.17
2000,2020,3,24,8,0,93,4,0.17
2001,2020,3,24,9,0,174,4,0.17
2002,2020,3,24,10,0,598,4,0.17
2003,2020,3,24,11,0,720,3,0.17
2004,2020,3,24,12,0,905,3,0.17
2005,2020,3,24,13,0,936,1,0.17
2006,2020,3,24,14,0,609,4,0.17
2007,2020,3,24,15,0,258,3,0.17
2008,2020,3,24,16,0,168,4,0.17
2009,2020,3,24,17,0,66,3,0.17
2010,2020,3,24,18,0,9,3,0.17
2023,2020,3,25,7,0,111,4,0.17
2024,2020,3,25,8,0,288,3,0.17
2025,2020,3,25,9,0,616,0,0.17
2026,2020,3,25,10,0,759,0,0.17
2027,2020,3,25,11,0,900,0,0.17
2028,2020,3,25,12,0,821,3,0.17
2029,2020,3,25,13,0,834,3,0.17
2030,2020,3,25,14,0,393,3,0.17
2031,2020,3,25,15,0,532,3,0.17
2032,2020,3,25,16,0,62,4,0.17
2033,2020,3,25,17,0,9,4,0.17
2034,2020,3,25,18,0,9,3,0.17
2047,2020,3,26,7,0,69,7,0.16
2048,2020,3,26,8,0,133,8,0.16
2049,2020,3,26,9,0,343,4,0.16
2050,2020,3,26,10,0,768,1,0.16
2051,2020,3,26,11,0,896,0,0.16
2052,2020,3,26,12,0,851,3,0.16
2053,2020,3,26,13,0,539,3,0.16
2054,2020,3,26,14,0,814,1,0.16
2055,2020,3,26,15,0,450,3,0.16
2056,2020,3,26,16,0,447,0,0.16
2057,2020,3,26,17,0,118,3,0.16
2058,2020,3,26,18,0,12,1,0.16
2071,2020,3,27,7,0,130,0,0.16
2072,2020,3,27,8,0,228,3,0.16
2073,2020,3,27,9,0,405,3,0.16
2074,2020,3,27,10,0,782,1,0.16
2075,2020,3,27,11,0,880,3,0.16
2076,2020,3,27,12,0,523,3,0.16
2077,2020,3,27,13,0,936,0,0.16
2078,2020,3,27,14,0,415,3,0.16
2079,2020,3,27,15,0,357,3,0.16
2080,2020,3,27,16,0,443,0,0.16
2081,2020,3,27,17,0,200,0,0.16
2082,2020,3,27,18,0,9,0,0.16
2095,2020,3,28,7,0,140,0,0.16
2096,2020,3,28,8,0,379,0,0.16
2097,2020,3,28,9,0,609,0,0.16
2098,2020,3,28,10,0,788,0,0.16
2099,2020,3,28,11,0,914,0,0.16
2100,2020,3,28,12,0,964,1,0.16
2101,2020,3,28,13,0,911,3,0.16
2102,2020,3,28,14,0,812,3,0.16
2103,2020,3,28,15,0,668,0,0.16
2104,2020,3,28,16,0,445,0,0.16
2105,2020,3,28,17,0,98,3,0.16
2106,2020,3,28,18,0,8,0,0.16
2119,2020,3,29,7,0,105,1,0.16
2120,2020,3,29,8,0,29,3,0.16
2121,2020,3,29,9,0,488,3,0.16
2122,2020,3,29,10,0,570,3,0.16
2123,2020,3,29,11,0,845,3,0.16
2124,2020,3,29,12,0,811,3,0.16
2125,2020,3,29,13,0,343,3,0.16
2126,2020,3,29,14,0,614,3,0.16
2127,2020,3,29,15,0,249,4,0.16
2128,2020,3,29,16,0,156,4,0.16
2129,2020,3,29,17,0,135,3,0.16
2130,2020,3,29,18,0,8,3,0.16
2143,2020,3,30,7,0,66,4,0.16
2144,2020,3,30,8,0,261,3,0.16
2145,2020,3,30,9,0,595,0,0.16
2146,2020,3,30,10,0,781,0,0.16
2147,2020,3,30,11,0,607,3,0.16
2148,2020,3,30,12,0,473,4,0.16
2149,2020,3,30,13,0,295,4,0.16
2150,2020,3,30,14,0,120,4,0.16
2151,2020,3,30,15,0,83,4,0.16
2152,2020,3,30,16,0,22,4,0.16
2153,2020,3,30,17,0,31,4,0.16
2154,2020,3,30,18,0,9,4,0.16
2167,2020,3,31,7,0,154,0,0.16
2168,2020,3,31,8,0,116,4,0.16
2169,2020,3,31,9,0,213,4,0.16
2170,2020,3,31,10,0,325,4,0.16
2171,2020,3,31,11,0,610,4,0.16
2172,2020,3,31,12,0,706,4,0.16
2173,2020,3,31,13,0,669,3,0.16
2174,2020,3,31,14,0,518,3,0.16
2175,2020,3,31,15,0,127,4,0.16
2176,2020,3,31,16,0,10,8,0.16
2177,2020,3,31,17,0,11,4,0.16
2178,2020,3,31,18,0,8,4,0.16
2191,2020,4,1,7,0,44,4,0.16
2192,2020,4,1,8,0,81,3,0.16
2193,2020,4,1,9,0,390,3,0.16
2194,2020,4,1,10,0,239,3,0.16
2195,2020,4,1,11,0,541,3,0.16
2196,2020,4,1,12,0,858,3,0.16
2197,2020,4,1,13,0,708,4,0.16
2198,2020,4,1,14,0,252,4,0.16
2199,2020,4,1,15,0,573,7,0.16
2200,2020,4,1,16,0,10,8,0.16
2201,2020,4,1,17,0,50,8,0.16
2202,2020,4,1,18,0,6,4,0.16
2215,2020,4,2,7,0,154,1,0.16
2216,2020,4,2,8,0,271,7,0.16
2217,2020,4,2,9,0,641,1,0.16
2218,2020,4,2,10,0,805,7,0.16
2219,2020,4,2,11,0,647,3,0.16
2220,2020,4,2,12,0,766,7,0.16
2221,2020,4,2,13,0,810,7,0.16
2222,2020,4,2,14,0,592,7,0.16
2223,2020,4,2,15,0,556,3,0.16
2224,2020,4,2,16,0,208,7,0.16
2225,2020,4,2,17,0,227,0,0.16
2226,2020,4,2,18,0,9,3,0.16
2239,2020,4,3,7,0,171,0,0.16
2240,2020,4,3,8,0,428,0,0.16
2241,2020,4,3,9,0,668,0,0.16
2242,2020,4,3,10,0,855,0,0.16
2243,2020,4,3,11,0,984,0,0.16
2244,2020,4,3,12,0,978,3,0.16
2245,2020,4,3,13,0,994,1,0.16
2246,2020,4,3,14,0,629,3,0.16
2247,2020,4,3,15,0,710,0,0.16
2248,2020,4,3,16,0,10,7,0.16
2249,2020,4,3,17,0,136,3,0.16
2250,2020,4,3,18,0,22,0,0.16
2263,2020,4,4,7,0,169,0,0.16
2264,2020,4,4,8,0,166,3,0.16
2265,2020,4,4,9,0,608,3,0.16
2266,2020,4,4,10,0,794,3,0.16
2267,2020,4,4,11,0,933,3,0.16
2268,2020,4,4,12,0,817,3,0.16
2269,2020,4,4,13,0,629,3,0.16
2270,2020,4,4,14,0,649,3,0.16
2271,2020,4,4,15,0,477,3,0.16
2272,2020,4,4,16,0,295,3,0.16
2273,2020,4,4,17,0,231,1,0.16
2274,2020,4,4,18,0,18,7,0.16
2287,2020,4,5,7,0,78,3,0.16
2288,2020,4,5,8,0,134,3,0.16
2289,2020,4,5,9,0,656,0,0.16
2290,2020,4,5,10,0,778,7,0.16
2291,2020,4,5,11,0,770,7,0.16
2292,2020,4,5,12,0,880,3,0.16
2293,2020,4,5,13,0,613,3,0.16
2294,2020,4,5,14,0,359,3,0.16
2295,2020,4,5,15,0,515,3,0.16
2296,2020,4,5,16,0,27,7,0.16
2297,2020,4,5,17,0,5,8,0.16
2298,2020,4,5,18,0,18,7,0.16
2311,2020,4,6,7,0,178,0,0.16
2312,2020,4,6,8,0,434,0,0.16
2313,2020,4,6,9,0,590,7,0.16
2314,2020,4,6,10,0,624,7,0.16
2315,2020,4,6,11,0,222,8,0.16
2316,2020,4,6,12,0,857,3,0.16
2317,2020,4,6,13,0,931,7,0.16
2318,2020,4,6,14,0,865,1,0.16
2319,2020,4,6,15,0,458,7,0.16
2320,2020,4,6,16,0,267,3,0.16
2321,2020,4,6,17,0,230,1,0.16
2322,2020,4,6,18,0,21,1,0.16
2335,2020,4,7,7,0,66,7,0.16
2336,2020,4,7,8,0,270,7,0.16
2337,2020,4,7,9,0,527,7,0.16
2338,2020,4,7,10,0,468,8,0.16
2339,2020,4,7,11,0,698,3,0.16
2340,2020,4,7,12,0,895,3,0.16
2341,2020,4,7,13,0,914,3,0.16
2342,2020,4,7,14,0,681,4,0.16
2343,2020,4,7,15,0,523,3,0.16
2344,2020,4,7,16,0,17,6,0.16
2345,2020,4,7,17,0,99,7,0.16
2346,2020,4,7,18,0,17,8,0.16
2359,2020,4,8,7,0,77,3,0.16
2360,2020,4,8,8,0,337,3,0.16
2361,2020,4,8,9,0,221,4,0.16
2362,2020,4,8,10,0,509,8,0.16
2363,2020,4,8,11,0,667,3,0.16
2364,2020,4,8,12,0,872,3,0.16
2365,2020,4,8,13,0,852,7,0.16
2366,2020,4,8,14,0,667,7,0.16
2367,2020,4,8,15,0,525,3,0.16
2368,2020,4,8,16,0,447,3,0.16
2369,2020,4,8,17,0,25,7,0.16
2370,2020,4,8,18,0,17,7,0.16
2383,2020,4,9,7,0,160,7,0.16
2384,2020,4,9,8,0,339,7,0.16
2385,2020,4,9,9,0,517,7,0.16
2386,2020,4,9,10,0,613,7,0.16
2387,2020,4,9,11,0,889,7,0.16
2388,2020,4,9,12,0,889,7,0.16
2389,2020,4,9,13,0,732,7,0.16
2390,2020,4,9,14,0,533,7,0.16
2391,2020,4,9,15,0,312,7,0.16
2392,2020,4,9,16,0,84,7,0.16
2393,2020,4,9,17,0,5,9,0.16
2394,2020,4,9,18,0,7,6,0.16
2407,2020,4,10,7,0,173,7,0.16
2408,2020,4,10,8,0,153,7,0.16
2409,2020,4,10,9,0,373,7,0.16
2410,2020,4,10,10,0,532,7,0.16
2411,2020,4,10,11,0,585,7,0.16
2412,2020,4,10,12,0,728,7,0.16
2413,2020,4,10,13,0,937,7,0.16
2414,2020,4,10,14,0,748,7,0.16
2415,2020,4,10,15,0,129,8,0.16
2416,2020,4,10,16,0,236,7,0.16
2417,2020,4,10,17,0,10,9,0.16
2418,2020,4,10,18,0,10,7,0.16
2431,2020,4,11,7,0,38,7,0.16
2432,2020,4,11,8,0,9,9,0.16
2433,2020,4,11,9,0,19,6,0.16
2434,2020,4,11,10,0,120,6,0.16
2435,2020,4,11,11,0,126,6,0.16
2436,2020,4,11,12,0,282,6,0.16
2437,2020,4,11,13,0,438,6,0.16
2438,2020,4,11,14,0,586,8,0.16
2439,2020,4,11,15,0,702,0,0.16
2440,2020,4,11,16,0,105,7,0.16
2441,2020,4,11,17,0,73,3,0.16
2442,2020,4,11,18,0,9,8,0.16
2455,2020,4,12,7,0,10,9,0.16
2456,2020,4,12,8,0,35,9,0.16
2457,2020,4,12,9,0,126,6,0.16
2458,2020,4,12,10,0,394,6,0.16
2459,2020,4,12,11,0,155,8,0.16
2460,2020,4,12,12,0,409,6,0.16
2461,2020,4,12,13,0,306,8,0.16
2462,2020,4,12,14,0,440,7,0.16
2463,2020,4,12,15,0,509,3,0.16
2464,2020,4,12,16,0,38,7,0.16
2465,2020,4,12,17,0,83,7,0.16
2466,2020,4,12,18,0,15,7,0.16
2479,2020,4,13,7,0,174,0,0.16
2480,2020,4,13,8,0,423,1,0.16
2481,2020,4,13,9,0,336,3,0.16
2482,2020,4,13,10,0,123,3,0.16
2483,2020,4,13,11,0,314,8,0.16
2484,2020,4,13,12,0,624,3,0.16
2485,2020,4,13,13,0,623,7,0.16
2486,2020,4,13,14,0,74,6,0.16
2487,2020,4,13,15,0,298,7,0.16
2488,2020,4,13,16,0,80,8,0.16
2489,2020,4,13,17,0,66,7,0.16
2490,2020,4,13,18,0,12,4,0.16
2503,2020,4,14,7,0,62,3,0.16
2504,2020,4,14,8,0,79,3,0.16
2505,2020,4,14,9,0,212,3,0.16
2506,2020,4,14,10,0,357,4,0.16
2507,2020,4,14,11,0,484,3,0.16
2508,2020,4,14,12,0,354,3,0.16
2509,2020,4,14,13,0,427,3,0.16
2510,2020,4,14,14,0,392,4,0.16
2511,2020,4,14,15,0,178,4,0.16
2512,2020,4,14,16,0,159,3,0.16
2513,2020,4,14,17,0,80,8,0.16
2514,2020,4,14,18,0,15,7,0.16
2527,2020,4,15,7,0,39,4,0.16
2528,2020,4,15,8,0,173,4,0.16
2529,2020,4,15,9,0,337,3,0.16
2530,2020,4,15,10,0,504,4,0.16
2531,2020,4,15,11,0,709,2,0.16
2532,2020,4,15,12,0,651,3,0.16
2533,2020,4,15,13,0,411,4,0.16
2534,2020,4,15,14,0,623,3,0.16
2535,2020,4,15,15,0,343,3,0.16
2536,2020,4,15,16,0,455,0,0.16
2537,2020,4,15,17,0,215,7,0.16
2538,2020,4,15,18,0,14,7,0.16
2551,2020,4,16,7,0,81,3,0.16
2552,2020,4,16,8,0,143,3,0.16
2553,2020,4,16,9,0,453,3,0.16
2554,2020,4,16,10,0,730,7,0.16
2555,2020,4,16,11,0,950,0,0.16
2556,2020,4,16,12,0,315,4,0.16
2557,2020,4,16,13,0,363,8,0.16
2558,2020,4,16,14,0,851,0,0.16
2559,2020,4,16,15,0,678,0,0.16
2560,2020,4,16,16,0,254,3,0.16
2561,2020,4,16,17,0,79,7,0.16
2562,2020,4,16,18,0,13,7,0.16
