Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1161253,-,-,-,3.37,-76.54,-5,1032,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,GHI,Surface Albedo
2021,4,15,15,30,7,560,0.16
2021,4,15,16,30,7,207,0.16
2021,4,15,17,30,7,63,0.16
2021,4,15,18,30,6,0,0.16
2021,4,15,19,30,6,0,0.16
2021,4,15,20,30,7,0,0.16
2021,4,15,21,30,7,0,0.16
2021,4,15,22,30,7,0,0.16
2021,4,15,23,30,6,0,0.16
2021,4,16,0,30,6,0,0.16
2021,4,16,1,30,6,0,0.16
2021,4,16,2,30,6,0,0.16
2021,4,16,3,30,7,0,0.16
2021,4,16,4,30,7,0,0.16
2021,4,16,5,30,6,0,0.16
2021,4,16,6,30,6,14,0.16
2021,4,16,7,30,7,57,0.16
2021,4,16,8,30,7,101,0.16
2021,4,16,9,30,7,419,0.16
2021,4,16,10,30,7,586,0.16
2021,4,16,11,30,7,680,0.16
2021,4,16,12,30,7,694,0.16
2021,4,16,13,30,7,544,0.16
2021,4,16,14,30,6,430,0.16
2021,4,16,15,30,7,309,0.16
2021,4,16,16,30,7,322,0.16
2021,4,16,17,30,7,74,0.16
2021,4,16,18,30,3,0,0.16
2021,4,16,19,30,7,0,0.16
2021,4,16,20,30,7,0,0.16
2021,4,16,21,30,7,0,0.16
2021,4,16,22,30,7,0,0.16
2021,4,16,23,30,7,0,0.16
2021,4,17,0,30,7,0,0.16
2021,4,17,1,30,7,0,0.16
2021,4,17,2,30,7,0,0.16
2021,4,17,3,30,7,0,0.16
2021,4,17,4,30,6,0,0.16
2021,4,17,5,30,6,0,0.16
2021,4,17,6,30,7,40,0.16
2021,4,17,7,30,7,221,0.16
2021,4,17,8,30,7,477,0.16
2021,4,17,9,30,3,628,0.16
2021,4,17,10,30,7,747,0.16
2021,4,17,11,30,7,736,0.16
2021,4,17,12,30,0,960,0.16
2021,4,17,13,30,3,669,0.16
2021,4,17,14,30,7,517,0.16
2021,4,17,15,30,4,347,0.16
2021,4,17,16,30,7,331,0.16
2021,4,17,17,30,3,83,0.16
2021,4,17,18,30,3,0,0.16
2021,4,17,19,30,3,0,0.16
2021,4,17,20,30,7,0,0.16
2021,4,17,21,30,0,0,0.16
2021,4,17,22,30,7,0,0.16
2021,4,17,23,30,3,0,0.16
2021,4,18,0,30,4,0,0.16
2021,4,18,1,30,7,0,0.16
2021,4,18,2,30,8,0,0.16
2021,4,18,3,30,8,0,0.16
2021,4,18,4,30,8,0,0.16
2021,4,18,5,30,7,0,0.16
2021,4,18,6,30,4,9,0.16
2021,4,18,7,30,7,40,0.16
2021,4,18,8,30,4,200,0.16
2021,4,18,9,30,3,501,0.16
2021,4,18,10,30,4,563,0.16
2021,4,18,11,30,3,829,0.16
2021,4,18,12,30,0,915,0.16
2021,4,18,13,30,3,604,0.16
2021,4,18,14,30,3,527,0.16
2021,4,18,15,30,7,292,0.16
2021,4,18,16,30,9,14,0.16
2021,4,18,17,30,6,23,0.16
2021,4,18,18,30,6,0,0.16
2021,4,18,19,30,6,0,0.16
2021,4,18,20,30,7,0,0.16
2021,4,18,21,30,7,0,0.16
2021,4,18,22,30,7,0,0.16
2021,4,18,23,30,7,0,0.16
2021,4,19,0,30,6,0,0.16
2021,4,19,1,30,7,0,0.16
2021,4,19,2,30,7,0,0.16
2021,4,19,3,30,7,0,0.16
2021,4,19,4,30,8,0,0.16
2021,4,19,5,30,8,0,0.16
2021,4,19,6,30,4,19,0.16
2021,4,19,7,30,8,157,0.16
2021,4,19,8,30,8,268,0.16
2021,4,19,9,30,8,374,0.16
2021,4,19,10,30,8,566,0.16
2021,4,19,11,30,7,851,0.16
2021,4,19,12,30,3,759,0.16
2021,4,19,13,30,0,873,0.16
2021,4,19,14,30,0,798,0.16
2021,4,19,15,30,0,593,0.16
2021,4,19,16,30,0,340,0.16
2021,4,19,17,30,0,108,0.16
2021,4,19,18,30,7,0,0.16
2021,4,19,19,30,7,0,0.16
2021,4,19,20,30,8,0,0.16
2021,4,19,21,30,7,0,0.16
2021,4,19,22,30,3,0,0.16
2021,4,19,23,30,0,0,0.16
2021,4,20,0,30,0,0,0.16
2021,4,20,1,30,0,0,0.16
2021,4,20,2,30,0,0,0.16
2021,4,20,3,30,7,0,0.16
2021,4,20,4,30,7,0,0.16
2021,4,20,5,30,7,0,0.16
2021,4,20,6,30,7,57,0.16
2021,4,20,7,30,0,315,0.16
2021,4,20,8,30,0,563,0.16
2021,4,20,9,30,0,771,0.16
2021,4,20,10,30,0,893,0.16
2021,4,20,11,30,0,998,0.16
2021,4,20,12,30,0,974,0.16
2021,4,20,13,30,3,713,0.16
2021,4,20,14,30,3,376,0.16
2021,4,20,15,30,7,518,0.16
2021,4,20,16,30,6,7,0.16
2021,4,20,17,30,6,21,0.16
2021,4,20,18,30,6,0,0.16
2021,4,20,19,30,8,0,0.16
2021,4,20,20,30,7,0,0.16
2021,4,20,21,30,7,0,0.16
2021,4,20,22,30,8,0,0.16
2021,4,20,23,30,6,0,0.16
2021,4,21,0,30,6,0,0.16
2021,4,21,1,30,7,0,0.16
2021,4,21,2,30,8,0,0.16
2021,4,21,3,30,8,0,0.16
2021,4,21,4,30,7,0,0.16
2021,4,21,5,30,8,0,0.16
2021,4,21,6,30,4,16,0.16
2021,4,21,7,30,8,92,0.16
2021,4,21,8,30,8,130,0.16
2021,4,21,9,30,7,513,0.16
2021,4,21,10,30,0,902,0.16
2021,4,21,11,30,0,962,0.16
2021,4,21,12,30,7,710,0.16
2021,4,21,13,30,7,810,0.16
2021,4,21,14,30,0,757,0.16
2021,4,21,15,30,7,462,0.16
2021,4,21,16,30,0,335,0.16
2021,4,21,17,30,3,86,0.16
2021,4,21,18,30,7,0,0.16
2021,4,21,19,30,7,0,0.16
2021,4,21,20,30,0,0,0.16
2021,4,21,21,30,0,0,0.16
2021,4,21,22,30,0,0,0.16
2021,4,21,23,30,3,0,0.16
2021,4,22,0,30,3,0,0.16
2021,4,22,1,30,7,0,0.16
2021,4,22,2,30,0,0,0.16
2021,4,22,3,30,0,0,0.16
2021,4,22,4,30,3,0,0.16
2021,4,22,5,30,3,0,0.16
2021,4,22,6,30,3,48,0.16
2021,4,22,7,30,7,132,0.16
2021,4,22,8,30,7,443,0.16
2021,4,22,9,30,0,733,0.16
2021,4,22,10,30,0,908,0.16
2021,4,22,11,30,0,989,0.16
2021,4,22,12,30,0,992,0.16
2021,4,22,13,30,0,916,0.16
2021,4,22,14,30,0,747,0.16
2021,4,22,15,30,3,261,0.16
2021,4,22,16,30,0,328,0.16
2021,4,22,17,30,0,95,0.16
2021,4,22,18,30,0,0,0.16
2021,4,22,19,30,0,0,0.16
2021,4,22,20,30,0,0,0.16
2021,4,22,21,30,7,0,0.16
2021,4,22,22,30,0,0,0.16
2021,4,22,23,30,0,0,0.16
2021,4,23,0,30,3,0,0.16
2021,4,23,1,30,4,0,0.16
2021,4,23,2,30,8,0,0.16
2021,4,23,3,30,8,0,0.16
2021,4,23,4,30,8,0,0.16
2021,4,23,5,30,8,0,0.16
2021,4,23,6,30,4,18,0.16
2021,4,23,7,30,8,87,0.16
2021,4,23,8,30,4,208,0.16
2021,4,23,9,30,7,409,0.16
2021,4,23,10,30,8,392,0.16
2021,4,23,11,30,7,743,0.16
2021,4,23,12,30,7,700,0.16
2021,4,23,13,30,7,655,0.16
2021,4,23,14,30,3,624,0.16
2021,4,23,15,30,0,547,0.16
2021,4,23,16,30,8,57,0.16
2021,4,23,17,30,4,33,0.16
2021,4,23,18,30,4,0,0.16
2021,4,23,19,30,4,0,0.16
2021,4,23,20,30,4,0,0.16
2021,4,23,21,30,8,0,0.16
2021,4,23,22,30,8,0,0.16
2021,4,23,23,30,4,0,0.16
2021,4,24,0,30,4,0,0.16
2021,4,24,1,30,7,0,0.16
2021,4,24,2,30,7,0,0.16
2021,4,24,3,30,7,0,0.16
2021,4,24,4,30,7,0,0.16
2021,4,24,5,30,7,0,0.16
2021,4,24,6,30,4,44,0.16
2021,4,24,7,30,7,160,0.16
2021,4,24,8,30,3,336,0.16
2021,4,24,9,30,3,307,0.16
2021,4,24,10,30,7,591,0.16
2021,4,24,11,30,7,752,0.16
2021,4,24,12,30,7,909,0.16
2021,4,24,13,30,7,756,0.16
2021,4,24,14,30,0,655,0.16
2021,4,24,15,30,3,365,0.16
2021,4,24,16,30,0,327,0.16
2021,4,24,17,30,0,94,0.16
2021,4,24,18,30,3,0,0.16
2021,4,24,19,30,7,0,0.16
2021,4,24,20,30,7,0,0.16
2021,4,24,21,30,3,0,0.16
2021,4,24,22,30,7,0,0.16
2021,4,24,23,30,8,0,0.16
2021,4,25,0,30,7,0,0.16
2021,4,25,1,30,7,0,0.16
2021,4,25,2,30,7,0,0.16
2021,4,25,3,30,6,0,0.16
2021,4,25,4,30,6,0,0.16
2021,4,25,5,30,6,0,0.16
2021,4,25,6,30,8,26,0.16
2021,4,25,7,30,7,220,0.16
2021,4,25,8,30,7,394,0.16
2021,4,25,9,30,0,741,0.16
2021,4,25,10,30,0,891,0.16
2021,4,25,11,30,3,580,0.16
2021,4,25,12,30,3,909,0.16
2021,4,25,13,30,0,900,0.16
2021,4,25,14,30,7,545,0.16
2021,4,25,15,30,7,292,0.16
2021,4,25,16,30,7,255,0.16
2021,4,25,17,30,6,46,0.16
2021,4,25,18,30,7,0,0.16
2021,4,25,19,30,7,0,0.16
2021,4,25,20,30,7,0,0.16
2021,4,25,21,30,7,0,0.16
2021,4,25,22,30,7,0,0.16
2021,4,25,23,30,0,0,0.16
2021,4,26,0,30,7,0,0.16
2021,4,26,1,30,7,0,0.16
2021,4,26,2,30,8,0,0.16
2021,4,26,3,30,8,0,0.16
2021,4,26,4,30,7,0,0.16
2021,4,26,5,30,7,0,0.16
2021,4,26,6,30,7,27,0.16
2021,4,26,7,30,7,112,0.16
2021,4,26,8,30,7,305,0.16
2021,4,26,9,30,7,468,0.16
2021,4,26,10,30,7,559,0.16
2021,4,26,11,30,3,554,0.16
2021,4,26,12,30,4,635,0.16
2021,4,26,13,30,7,488,0.16
2021,4,26,14,30,6,95,0.16
2021,4,26,15,30,6,42,0.16
2021,4,26,16,30,6,13,0.16
2021,4,26,17,30,6,11,0.16
2021,4,26,18,30,6,0,0.16
2021,4,26,19,30,7,0,0.16
2021,4,26,20,30,7,0,0.16
2021,4,26,21,30,8,0,0.16
2021,4,26,22,30,8,0,0.16
2021,4,26,23,30,8,0,0.16
2021,4,27,0,30,3,0,0.16
2021,4,27,1,30,3,0,0.16
2021,4,27,2,30,3,0,0.16
2021,4,27,3,30,3,0,0.16
2021,4,27,4,30,0,0,0.16
2021,4,27,5,30,8,0,0.16
2021,4,27,6,30,7,41,0.16
2021,4,27,7,30,7,193,0.16
2021,4,27,8,30,8,395,0.16
2021,4,27,9,30,8,606,0.16
2021,4,27,10,30,7,761,0.16
2021,4,27,11,30,8,286,0.16
2021,4,27,12,30,8,530,0.16
2021,4,27,13,30,7,716,0.16
2021,4,27,14,30,9,40,0.16
2021,4,27,15,30,9,24,0.16
2021,4,27,16,30,9,13,0.16
2021,4,27,17,30,9,8,0.16
2021,4,27,18,30,6,0,0.16
2021,4,27,19,30,6,0,0.16
2021,4,27,20,30,6,0,0.16
2021,4,27,21,30,6,0,0.16
2021,4,27,22,30,6,0,0.16
2021,4,27,23,30,6,0,0.16
2021,4,28,0,30,5,0,0.16
2021,4,28,1,30,5,0,0.16
2021,4,28,2,30,5,0,0.16
2021,4,28,3,30,5,0,0.16
2021,4,28,4,30,8,0,0.16
2021,4,28,5,30,8,0,0.16
2021,4,28,6,30,0,78,0.16
2021,4,28,7,30,0,310,0.16
2021,4,28,8,30,0,394,0.16
2021,4,28,9,30,3,571,0.16
2021,4,28,10,30,4,397,0.16
2021,4,28,11,30,5,456,0.16
2021,4,28,12,30,5,371,0.16
2021,4,28,13,30,4,296,0.16
2021,4,28,14,30,5,401,0.16
2021,4,28,15,30,3,296,0.16
2021,4,28,16,30,8,249,0.16
2021,4,28,17,30,6,48,0.16
2021,4,28,18,30,6,0,0.16
2021,4,28,19,30,6,0,0.16
2021,4,28,20,30,6,0,0.16
2021,4,28,21,30,7,0,0.16
2021,4,28,22,30,7,0,0.16
2021,4,28,23,30,7,0,0.16
2021,4,29,0,30,8,0,0.16
2021,4,29,1,30,8,0,0.16
2021,4,29,2,30,8,0,0.16
2021,4,29,3,30,4,0,0.16
2021,4,29,4,30,4,0,0.16
2021,4,29,5,30,5,0,0.16
2021,4,29,6,30,3,23,0.16
2021,4,29,7,30,4,56,0.16
2021,4,29,8,30,4,153,0.16
2021,4,29,9,30,4,246,0.16
2021,4,29,10,30,4,371,0.16
2021,4,29,11,30,4,470,0.16
2021,4,29,12,30,3,683,0.16
2021,4,29,13,30,3,613,0.16
2021,4,29,14,30,3,523,0.16
2021,4,29,15,30,3,378,0.16
2021,4,29,16,30,3,218,0.16
2021,4,29,17,30,9,47,0.16
2021,4,29,18,30,9,0,0.16
2021,4,29,19,30,6,0,0.16
2021,4,29,20,30,6,0,0.16
2021,4,29,21,30,7,0,0.16
2021,4,29,22,30,7,0,0.16
2021,4,29,23,30,7,0,0.16
2021,4,30,0,30,7,0,0.16
2021,4,30,1,30,7,0,0.16
2021,4,30,2,30,7,0,0.16
2021,4,30,3,30,7,0,0.16
2021,4,30,4,30,7,0,0.16
2021,4,30,5,30,7,0,0.16
2021,4,30,6,30,8,38,0.16
2021,4,30,7,30,5,102,0.16
2021,4,30,8,30,8,89,0.16
2021,4,30,9,30,5,116,0.16
2021,4,30,10,30,8,189,0.16
2021,4,30,11,30,7,80,0.16
2021,4,30,12,30,7,416,0.16
2021,4,30,13,30,7,250,0.16
2021,4,30,14,30,7,86,0.16
2021,4,30,15,30,7,278,0.16
2021,4,30,16,30,8,214,0.16
2021,4,30,17,30,8,51,0.16
2021,4,30,18,30,7,0,0.16
2021,4,30,19,30,8,0,0.16
2021,4,30,20,30,8,0,0.16
2021,4,30,21,30,7,0,0.16
2021,4,30,22,30,7,0,0.16
2021,4,30,23,30,7,0,0.16
2021,5,1,0,30,8,0,0.16
2021,5,1,1,30,8,0,0.16
2021,5,1,2,30,3,0,0.16
2021,5,1,3,30,8,0,0.16
2021,5,1,4,30,0,0,0.16
2021,5,1,5,30,0,0,0.16
2021,5,1,6,30,0,83,0.16
2021,5,1,7,30,0,316,0.16
2021,5,1,8,30,0,555,0.16
2021,5,1,9,30,0,760,0.16
2021,5,1,10,30,0,890,0.16
2021,5,1,11,30,3,840,0.16
2021,5,1,12,30,0,944,0.16
2021,5,1,13,30,0,834,0.16
2021,5,1,14,30,3,649,0.16
2021,5,1,15,30,7,517,0.16
2021,5,1,16,30,0,307,0.16
2021,5,1,17,30,8,77,0.16
2021,5,1,18,30,7,0,0.16
2021,5,1,19,30,7,0,0.16
2021,5,1,20,30,7,0,0.16
2021,5,1,21,30,8,0,0.16
2021,5,1,22,30,8,0,0.16
2021,5,1,23,30,8,0,0.16
2021,5,2,0,30,7,0,0.16
2021,5,2,1,30,7,0,0.16
2021,5,2,2,30,6,0,0.16
2021,5,2,3,30,6,0,0.16
2021,5,2,4,30,6,0,0.16
2021,5,2,5,30,6,0,0.16
2021,5,2,6,30,7,19,0.16
2021,5,2,7,30,7,14,0.16
2021,5,2,8,30,7,89,0.16
2021,5,2,9,30,7,248,0.16
2021,5,2,10,30,8,525,0.16
2021,5,2,11,30,8,729,0.16
2021,5,2,12,30,5,589,0.16
2021,5,2,13,30,5,490,0.16
2021,5,2,14,30,5,537,0.16
2021,5,2,15,30,5,218,0.16
2021,5,2,16,30,8,255,0.16
2021,5,2,17,30,8,56,0.16
2021,5,2,18,30,7,0,0.16
2021,5,2,19,30,7,0,0.16
2021,5,2,20,30,7,0,0.16
2021,5,2,21,30,8,0,0.16
2021,5,2,22,30,8,0,0.16
2021,5,2,23,30,8,0,0.16
2021,5,3,0,30,7,0,0.16
2021,5,3,1,30,7,0,0.16
2021,5,3,2,30,7,0,0.16
2021,5,3,3,30,7,0,0.16
2021,5,3,4,30,7,0,0.16
2021,5,3,5,30,8,0,0.16
2021,5,3,6,30,7,37,0.16
2021,5,3,7,30,8,186,0.16
2021,5,3,8,30,7,116,0.16
2021,5,3,9,30,8,227,0.16
2021,5,3,10,30,8,594,0.16
2021,5,3,11,30,8,754,0.16
2021,5,3,12,30,5,655,0.16
2021,5,3,13,30,5,679,0.16
2021,5,3,14,30,0,739,0.16
2021,5,3,15,30,0,539,0.16
2021,5,3,16,30,5,183,0.16
2021,5,3,17,30,5,34,0.16
2021,5,3,18,30,4,0,0.16
2021,5,3,19,30,3,0,0.16
2021,5,3,20,30,8,0,0.16
2021,5,3,21,30,8,0,0.16
2021,5,3,22,30,8,0,0.16
2021,5,3,23,30,8,0,0.16
2021,5,4,0,30,8,0,0.16
2021,5,4,1,30,8,0,0.16
2021,5,4,2,30,8,0,0.16
2021,5,4,3,30,8,0,0.16
2021,5,4,4,30,4,0,0.16
2021,5,4,5,30,7,0,0.16
2021,5,4,6,30,7,42,0.16
2021,5,4,7,30,7,198,0.16
2021,5,4,8,30,7,266,0.16
2021,5,4,9,30,8,512,0.16
2021,5,4,10,30,7,691,0.16
2021,5,4,11,30,0,954,0.16
2021,5,4,12,30,0,773,0.16
2021,5,4,13,30,3,623,0.16
2021,5,4,14,30,3,552,0.16
2021,5,4,15,30,0,569,0.16
2021,5,4,16,30,0,334,0.16
2021,5,4,17,30,0,101,0.16
2021,5,4,18,30,0,0,0.16
2021,5,4,19,30,8,0,0.16
2021,5,4,20,30,7,0,0.16
2021,5,4,21,30,8,0,0.16
2021,5,4,22,30,8,0,0.16
2021,5,4,23,30,8,0,0.16
2021,5,5,0,30,0,0,0.16
2021,5,5,1,30,0,0,0.16
2021,5,5,2,30,0,0,0.16
2021,5,5,3,30,0,0,0.16
2021,5,5,4,30,3,0,0.16
2021,5,5,5,30,3,0,0.16
2021,5,5,6,30,3,27,0.16
2021,5,5,7,30,3,66,0.16
2021,5,5,8,30,3,214,0.16
2021,5,5,9,30,3,462,0.16
2021,5,5,10,30,7,847,0.16
2021,5,5,11,30,0,977,0.16
2021,5,5,12,30,7,955,0.16
2021,5,5,13,30,0,905,0.16
2021,5,5,14,30,7,513,0.16
2021,5,5,15,30,7,282,0.16
2021,5,5,16,30,8,274,0.16
2021,5,5,17,30,7,80,0.16
2021,5,5,18,30,7,0,0.16
2021,5,5,19,30,8,0,0.16
2021,5,5,20,30,8,0,0.16
2021,5,5,21,30,0,0,0.16
2021,5,5,22,30,0,0,0.16
2021,5,5,23,30,0,0,0.16
2021,5,6,0,30,7,0,0.16
2021,5,6,1,30,7,0,0.16
2021,5,6,2,30,8,0,0.16
2021,5,6,3,30,5,0,0.16
2021,5,6,4,30,7,0,0.16
2021,5,6,5,30,7,0,0.16
2021,5,6,6,30,0,80,0.16
2021,5,6,7,30,7,314,0.16
2021,5,6,8,30,3,466,0.16
2021,5,6,9,30,3,604,0.16
2021,5,6,10,30,8,668,0.16
2021,5,6,11,30,5,528,0.16
2021,5,6,12,30,4,394,0.16
2021,5,6,13,30,8,752,0.16
2021,5,6,14,30,8,446,0.16
2021,5,6,15,30,6,14,0.16
2021,5,6,16,30,6,9,0.16
2021,5,6,17,30,6,24,0.16
2021,5,6,18,30,7,0,0.16
2021,5,6,19,30,7,0,0.16
2021,5,6,20,30,8,0,0.16
2021,5,6,21,30,7,0,0.16
2021,5,6,22,30,7,0,0.16
2021,5,6,23,30,7,0,0.16
2021,5,7,0,30,4,0,0.16
2021,5,7,1,30,4,0,0.16
2021,5,7,2,30,8,0,0.16
2021,5,7,3,30,4,0,0.16
2021,5,7,4,30,8,0,0.16
2021,5,7,5,30,7,0,0.16
2021,5,7,6,30,7,48,0.16
2021,5,7,7,30,7,182,0.16
2021,5,7,8,30,7,396,0.16
2021,5,7,9,30,8,630,0.16
2021,5,7,10,30,0,897,0.16
2021,5,7,11,30,0,973,0.16
2021,5,7,12,30,0,972,0.16
2021,5,7,13,30,0,894,0.16
2021,5,7,14,30,7,723,0.16
2021,5,7,15,30,3,408,0.16
2021,5,7,16,30,0,320,0.16
2021,5,7,17,30,0,94,0.16
2021,5,7,18,30,8,0,0.16
2021,5,7,19,30,7,0,0.16
2021,5,7,20,30,7,0,0.16
2021,5,7,21,30,7,0,0.16
2021,5,7,22,30,7,0,0.16
2021,5,7,23,30,7,0,0.16
2021,5,8,0,30,3,0,0.16
2021,5,8,1,30,3,0,0.16
2021,5,8,2,30,3,0,0.16
2021,5,8,3,30,7,0,0.16
2021,5,8,4,30,8,0,0.16
2021,5,8,5,30,7,0,0.16
2021,5,8,6,30,7,52,0.16
2021,5,8,7,30,7,180,0.16
2021,5,8,8,30,7,419,0.16
2021,5,8,9,30,7,588,0.16
2021,5,8,10,30,7,659,0.16
2021,5,8,11,30,7,680,0.16
2021,5,8,12,30,7,674,0.16
2021,5,8,13,30,8,730,0.16
2021,5,8,14,30,8,528,0.16
2021,5,8,15,30,8,447,0.16
2021,5,8,16,30,6,61,0.16
2021,5,8,17,30,7,42,0.16
2021,5,8,18,30,8,0,0.16
2021,5,8,19,30,8,0,0.16
2021,5,8,20,30,7,0,0.16
2021,5,8,21,30,7,0,0.16
2021,5,8,22,30,7,0,0.16
2021,5,8,23,30,7,0,0.16
2021,5,9,0,30,7,0,0.16
2021,5,9,1,30,7,0,0.16
2021,5,9,2,30,7,0,0.16
2021,5,9,3,30,7,0,0.16
2021,5,9,4,30,7,0,0.16
2021,5,9,5,30,7,0,0.16
2021,5,9,6,30,3,29,0.16
2021,5,9,7,30,3,101,0.16
2021,5,9,8,30,3,375,0.16
2021,5,9,9,30,3,550,0.16
2021,5,9,10,30,0,760,0.16
2021,5,9,11,30,0,823,0.16
2021,5,9,12,30,0,910,0.16
2021,5,9,13,30,0,898,0.16
2021,5,9,14,30,0,712,0.16
2021,5,9,15,30,3,472,0.16
2021,5,9,16,30,3,275,0.16
2021,5,9,17,30,8,58,0.16
2021,5,9,18,30,9,0,0.16
2021,5,9,19,30,6,0,0.16
2021,5,9,20,30,6,0,0.16
2021,5,9,21,30,6,0,0.16
2021,5,9,22,30,6,0,0.16
2021,5,9,23,30,6,0,0.16
2021,5,10,0,30,7,0,0.16
2021,5,10,1,30,7,0,0.16
2021,5,10,2,30,7,0,0.16
2021,5,10,3,30,8,0,0.16
2021,5,10,4,30,0,0,0.16
2021,5,10,5,30,7,0,0.16
2021,5,10,6,30,8,74,0.16
2021,5,10,7,30,0,253,0.16
2021,5,10,8,30,3,248,0.16
2021,5,10,9,30,3,324,0.16
2021,5,10,10,30,8,530,0.16
2021,5,10,11,30,7,577,0.16
2021,5,10,12,30,7,588,0.16
2021,5,10,13,30,7,511,0.16
2021,5,10,14,30,7,407,0.16
2021,5,10,15,30,7,270,0.16
2021,5,10,16,30,8,250,0.16
2021,5,10,17,30,7,54,0.16
2021,5,10,18,30,8,0,0.16
2021,5,10,19,30,6,0,0.16
2021,5,10,20,30,6,0,0.16
2021,5,10,21,30,7,0,0.16
2021,5,10,22,30,7,0,0.16
2021,5,10,23,30,7,0,0.16
2021,5,11,0,30,8,0,0.16
2021,5,11,1,30,8,0,0.16
2021,5,11,2,30,8,0,0.16
2021,5,11,3,30,8,0,0.16
2021,5,11,4,30,3,0,0.16
2021,5,11,5,30,8,0,0.16
2021,5,11,6,30,3,37,0.16
2021,5,11,7,30,3,189,0.16
2021,5,11,8,30,0,503,0.16
2021,5,11,9,30,7,634,0.16
2021,5,11,10,30,0,888,0.16
2021,5,11,11,30,0,959,0.16
2021,5,11,12,30,8,857,0.16
2021,5,11,13,30,7,724,0.16
2021,5,11,14,30,8,693,0.16
2021,5,11,15,30,8,446,0.16
2021,5,11,16,30,8,321,0.16
2021,5,11,17,30,8,76,0.16
2021,5,11,18,30,7,0,0.16
2021,5,11,19,30,8,0,0.16
2021,5,11,20,30,7,0,0.16
2021,5,11,21,30,6,0,0.16
2021,5,11,22,30,6,0,0.16
2021,5,11,23,30,6,0,0.16
2021,5,12,0,30,3,0,0.16
2021,5,12,1,30,3,0,0.16
2021,5,12,2,30,3,0,0.16
2021,5,12,3,30,0,0,0.16
2021,5,12,4,30,8,0,0.16
2021,5,12,5,30,5,0,0.16
2021,5,12,6,30,8,80,0.16
2021,5,12,7,30,0,327,0.16
2021,5,12,8,30,0,562,0.16
2021,5,12,9,30,8,523,0.16
2021,5,12,10,30,3,483,0.16
2021,5,12,11,30,3,529,0.16
2021,5,12,12,30,3,624,0.16
2021,5,12,13,30,3,466,0.16
2021,5,12,14,30,3,463,0.16
2021,5,12,15,30,3,425,0.16
2021,5,12,16,30,0,321,0.16
2021,5,12,17,30,0,85,0.16
2021,5,12,18,30,0,0,0.16
2021,5,12,19,30,0,0,0.16
2021,5,12,20,30,0,0,0.16
2021,5,12,21,30,0,0,0.16
2021,5,12,22,30,0,0,0.16
2021,5,12,23,30,0,0,0.16
2021,5,13,0,30,3,0,0.16
2021,5,13,1,30,3,0,0.16
2021,5,13,2,30,3,0,0.16
2021,5,13,3,30,7,0,0.16
2021,5,13,4,30,3,0,0.16
2021,5,13,5,30,8,0,0.16
2021,5,13,6,30,3,44,0.16
2021,5,13,7,30,3,125,0.16
2021,5,13,8,30,0,557,0.16
2021,5,13,9,30,0,753,0.16
2021,5,13,10,30,0,891,0.16
2021,5,13,11,30,0,967,0.16
2021,5,13,12,30,0,955,0.16
2021,5,13,13,30,0,885,0.16
2021,5,13,14,30,8,660,0.16
2021,5,13,15,30,0,537,0.16
2021,5,13,16,30,7,294,0.16
2021,5,13,17,30,7,77,0.16
2021,5,13,18,30,8,0,0.16
2021,5,13,19,30,7,0,0.16
2021,5,13,20,30,6,0,0.16
2021,5,13,21,30,6,0,0.16
2021,5,13,22,30,6,0,0.16
2021,5,13,23,30,6,0,0.16
2021,5,14,0,30,6,0,0.16
2021,5,14,1,30,6,0,0.16
2021,5,14,2,30,6,0,0.16
2021,5,14,3,30,7,0,0.16
2021,5,14,4,30,7,0,0.16
2021,5,14,5,30,7,0,0.16
2021,5,14,6,30,7,44,0.16
2021,5,14,7,30,8,240,0.16
2021,5,14,8,30,8,273,0.16
2021,5,14,9,30,8,452,0.16
2021,5,14,10,30,8,705,0.16
2021,5,14,11,30,8,737,0.16
2021,5,14,12,30,8,627,0.16
2021,5,14,13,30,8,692,0.16
2021,5,14,14,30,8,665,0.16
2021,5,14,15,30,3,355,0.16
2021,5,14,16,30,7,271,0.16
2021,5,14,17,30,6,50,0.16
2021,5,14,18,30,8,0,0.16
2021,5,14,19,30,8,0,0.16
2021,5,14,20,30,3,0,0.16
2021,5,14,21,30,8,0,0.16
